drug_name	adverse_event	direction	log_ratio	ror_female	ror_male	n_female	n_male	total_reports
INFLIXIMAB	Obesity	female_higher	3.9519096447752555	27.22554698485693	0.5232196695255347	1163	25	1188
OXYCODONE	Blood cholesterol increased	female_higher	3.9497433083175553	8.596987199161575	0.16557492093725074	1384	22	1406
CETIRIZINE	Therapeutic product effect decreased	female_higher	3.944607336418567	46.429751850932426	0.8988250406339087	2464	13	2477
DICLOFENAC	Irritable bowel syndrome	female_higher	3.9423199911142404	67.46448304042414	1.3090233058761964	2731	12	2743
OXYCODONE;PARACETAMOL	Peripheral swelling	female_higher	3.9311456763497206	5.278790619827357	0.10357610172031265	1669	27	1696
DICLOFENAC	Type 2 diabetes mellitus	female_higher	3.930098996399213	44.22258410516452	0.8686079682946086	2593	15	2608
OXYCODONE;PARACETAMOL	Nasopharyngitis	female_higher	3.924206439795813	4.241105630205514	0.08379495780435267	1508	22	1530
USTEKINUMAB	Liver injury	female_higher	3.9238312380720535	30.296397067393702	0.598815081053455	1322	19	1341
CETIRIZINE	Gastrointestinal disorder	female_higher	3.9226976753227927	20.47709452758078	0.4051934166156433	2104	11	2115
CORTISONE	Infusion related reaction	female_higher	3.918416278449903	214.77322508124436	4.268090023807825	3093	10	3103
PARACETAMOL	Impaired healing	female_higher	3.914209940750934	23.793809091939867	0.47483660856155024	2582	18	2600
RITUXIMAB	Peripheral venous disease	female_higher	3.901955991355516	76.87404987327065	1.5530370102264957	1086	10	1096
OXYCODONE;PARACETAMOL	Rheumatoid arthritis	female_higher	3.901790592299717	5.678979849628642	0.1147477567059575	1421	10	1431
SULFASALAZINE	Discomfort	female_higher	3.8969727199901554	45.47739663254761	0.9233404187381992	3849	13	3862
RISPERIDONE	Injury	male_higher	-3.883899541735918	0.4809403887642533	23.380155179475622	29	2359	2388
HYDROCORTISONE	Psoriatic arthropathy	female_higher	3.8817796517246315	56.49798173004737	1.164655417384898	1627	14	1641
METHYLPREDNISOLONE	Psoriatic arthropathy	female_higher	3.8813489765307256	14.075871493156965	0.2902865075581006	1016	12	1028
RITUXIMAB	Helicobacter infection	female_higher	3.8688147334934495	135.61105260310939	2.8319800960155144	3487	27	3514
PANTOPRAZOLE	Wound	female_higher	3.854618499446514	18.49932428792222	0.3918468152429757	1099	10	1109
CETIRIZINE	Discomfort	female_higher	3.839334641638258	46.16104944963335	0.9928275609463284	3323	18	3341
CHLORHEXIDINE	Pyrexia	female_higher	3.8316752287459184	40.253021227517685	0.8724148994189819	2525	11	2536
TOCILIZUMAB	Folliculitis	female_higher	3.8312526805571707	174.85576593470853	3.791299206390918	3297	20	3317
PSEUDOEPHEDRINE	Fatigue	female_higher	3.829663821893712	16.980511464034453	0.3687643267397073	3483	14	3497
HYDROCORTISONE	Mobility decreased	female_higher	3.825316550941304	27.659452782397512	0.6032949835321152	1475	13	1488
OXYCODONE	Swelling	female_higher	3.8236647139964584	8.09971374255682	0.17695921558770117	3160	52	3212
PARACETAMOL	Therapeutic product effect decreased	female_higher	3.8176985280895495	13.726191555643506	0.3016787021784724	2290	19	2309
USTEKINUMAB	Sleep disorder	female_higher	3.8172737760853606	8.33221337012179	0.18320589588115752	1322	18	1340
CERTOLIZUMAB	Liver injury	female_higher	3.8109886380302607	26.827961529862932	0.5936033439840567	1884	11	1895
PARACETAMOL	Irritable bowel syndrome	female_higher	3.810466753597175	32.665154832062846	0.7231360897256529	2471	12	2483
FOLIC ACID	Abdominal discomfort	female_higher	3.8074372806798493	78.0235635103833	1.7325141105646462	2148	16	2164
VITAMIN B9	Blister	female_higher	3.806862631463049	102.55629091686448	2.2785726040243643	2629	14	2643
ADALIMUMAB	Glossodynia	female_higher	3.8047488670521474	21.037396091522744	0.46839316164806816	6373	38	6411
RITUXIMAB	Wound	female_higher	3.798136609571641	52.850621339333294	1.1845143499680229	5178	71	5249
SULFAMETHOXAZOLE;TRIMETHOPRIM	Folliculitis	female_higher	3.7893529497468132	259.9461969998889	5.8774425407058795	2012	26	2038
GOLIMUMAB	Helicobacter infection	female_higher	3.7819421284587005	199.8457640702283	4.552168718930175	3163	11	3174
DICLOFENAC	Hepatic enzyme increased	female_higher	3.7682394234334544	37.05161691333289	0.8556212794779104	4267	42	4309
HYDROCORTISONE	Type 2 diabetes mellitus	female_higher	3.7610376407457484	92.4972059817234	2.151447341427442	1810	14	1824
PARACETAMOL	Arthropathy	female_higher	3.7590050910389987	12.629695702812642	0.2943592707979594	2925	19	2944
PARACETAMOL	Ill-defined disorder	female_higher	3.755779602780117	14.09776071972271	0.32963686740462333	2072	20	2092
SULFAMETHOXAZOLE	Pruritus	female_higher	3.7536293805269167	52.39074998293454	1.2276486438902736	1628	10	1638
CERTOLIZUMAB	Wound	female_higher	3.7495031870739943	52.49963455838549	1.2352866170127341	4811	23	4834
SECUKINUMAB	Intentional product use issue	female_higher	3.742467068115321	4.331877728685941	0.10264632221909055	1458	25	1483
CHLORHEXIDINE	Pain	female_higher	3.736666233964213	22.209118159210878	0.5293193719929352	2941	10	2951
RITUXIMAB	Hypercholesterolaemia	female_higher	3.733173991883082	40.558869703348556	0.970038516769848	1143	17	1160
OXYCODONE;PARACETAMOL	Arthropathy	female_higher	3.7252118616456245	11.991017616704992	0.28907936069409174	1305	19	1324
SULFAMETHOXAZOLE;TRIMETHOPRIM	Impaired healing	female_higher	3.707566930111699	68.09702982706149	1.670907124399226	2021	29	2050
TOCILIZUMAB	Pericarditis	female_higher	3.7070168630085623	137.00717453694836	3.3636154771519062	4366	33	4399
OXYCODONE	Nasopharyngitis	female_higher	3.704705147104349	3.649914303423637	0.0898151635947309	2940	60	3000
DOCETAXEL	Anxiety	female_higher	3.7018637276759296	7.56615242029856	0.18671366174828904	4378	26	4404
GOLIMUMAB	Liver injury	female_higher	3.690173009645375	42.80523422094999	1.068747476767744	1854	16	1870
USTEKINUMAB	Injury	female_higher	3.6893338058247465	13.944222885839737	0.3484472185847208	1740	26	1766
PREDNISONE	Hand deformity	female_higher	3.683336079168885	154.55152536228968	3.8852660354231965	5354	29	5383
METHYLPREDNISOLONE	Wound	female_higher	3.6819983341799847	20.06238433127382	0.505022801760179	1009	13	1022
GOLIMUMAB	Blood cholesterol increased	female_higher	3.681940412919293	22.15261036568222	0.5576715701162896	2217	12	2229
HYDROCORTISONE	Discomfort	female_higher	3.6792349950382737	43.369642161786736	1.0947485606807228	1842	18	1860
DICLOFENAC	Blood cholesterol increased	female_higher	3.6779567789213177	29.36795722294519	0.7422623036551611	2408	21	2429
DICLOFENAC	Liver injury	female_higher	3.6707614843657006	61.97280228918989	1.5776464244234278	2141	31	2172
PREDNISONE	Injury	female_higher	3.666587624402182	9.892218456214417	0.2528802579928487	2108	37	2145
HYDROXYCHLOROQUINE	Infusion related reaction	female_higher	3.663726878414477	43.38082557348938	1.1121450834029418	4507	27	4534
USTEKINUMAB	Pericarditis	female_higher	3.6452584694038705	91.02044496259256	2.376967895073814	2641	38	2679
SULFASALAZINE	Lower respiratory tract infection	female_higher	3.6447335535075935	34.80897675506013	0.9095018497105324	2328	11	2339
VITAMIN B9	Intentional product use issue	female_higher	3.6442163808944543	50.215969231941145	1.3127401988750944	1866	16	1882
ABATACEPT	Liver injury	female_higher	3.6397520394069955	25.27394564833513	0.6636648568608094	2117	11	2128
HYDROXYCHLOROQUINE	Impaired healing	female_higher	3.6384128777696807	46.6699321715494	1.2271411905455056	2754	14	2768
OXYCODONE	Irritable bowel syndrome	female_higher	3.6369132314646277	42.019309795199106	1.1065156655865178	3021	47	3068
DICLOFENAC	Therapeutic product effect decreased	female_higher	3.631169682885629	29.34041040075355	0.7770862565283655	2646	27	2673
GOLIMUMAB	Injury	female_higher	3.6263498144343664	14.931372325638664	0.3973708553873242	1967	14	1981
APREMILAST	Injury	female_higher	3.6261695767621207	5.229903007113672	0.13920928310367903	1300	15	1315
SECUKINUMAB	Liver injury	female_higher	3.618872865071897	25.011002841471758	0.6706170479306366	1953	37	1990
CERTOLIZUMAB	Intentional product use issue	female_higher	3.613075699938886	6.829950708339418	0.18419537881972586	2002	15	2017
SULFAMETHOXAZOLE	Stomatitis	female_higher	3.6105496071566052	325.4040336064892	8.797943345157421	1619	11	1630
LEFLUNOMIDE	Confusional state	female_higher	3.608074757561733	11.508844376168593	0.3119354693436457	3140	20	3160
SULFAMETHOXAZOLE	Pyrexia	female_higher	3.5988542087407844	75.23111396291088	2.05795070889561	1685	19	1704
PANTOPRAZOLE	Infusion related reaction	female_higher	3.5936547867881874	12.69104059684277	0.34897377352489267	1431	20	1451
GOLIMUMAB	Impaired healing	female_higher	3.5895577590188235	45.580622646446194	1.2585055243626901	3126	20	3146
PREDNISONE	C-reactive protein abnormal	female_higher	3.5843603832638826	59.85857972002819	1.6613398114943287	1462	16	1478
SULFAMETHOXAZOLE;TRIMETHOPRIM	Contraindicated product administered	female_higher	3.582639526513146	34.45849835929871	0.9580226361862181	1269	15	1284
DICLOFENAC	Impaired healing	female_higher	3.5816385842906238	48.153090564355935	1.3401033502880082	2822	28	2850
GOLIMUMAB	Blister	female_higher	3.578660123738393	25.95160231489326	0.7243889770186077	3319	24	3343
RITUXIMAB	Discomfort	female_higher	3.5762297167442574	15.629296332504424	0.43732327675409055	4181	58	4239
SULFAMETHOXAZOLE;TRIMETHOPRIM	Peripheral swelling	female_higher	3.5691543197744577	11.491568944876512	0.32382867351021755	2153	38	2191
GOLIMUMAB	Type 2 diabetes mellitus	female_higher	3.566092710993387	32.34836743901401	0.9143616048007465	2340	12	2352
USTEKINUMAB	Joint range of motion decreased	female_higher	3.5657988314129625	33.881634823183866	0.9579825564720841	1122	12	1134
USTEKINUMAB	Discomfort	female_higher	3.5614900965700422	15.548340706218621	0.44151814085896374	2335	31	2366
OXYCODONE	Type 2 diabetes mellitus	female_higher	3.5594085178597035	13.916064988551367	0.39599068508332524	1630	32	1662
GOLIMUMAB	Systemic lupus erythematosus	female_higher	3.554830124076607	74.15413942196976	2.119787330659199	6230	11	6241
TRAMADOL	Wheezing	female_higher	3.5535661308197937	13.00521533729054	0.37224029683470616	1458	28	1486
USTEKINUMAB	Folliculitis	female_higher	3.552524731062999	81.07586071132532	2.3230025170221693	1659	20	1679
SECUKINUMAB	Lip dry	female_higher	3.551521083773615	36.09846609466076	1.0353393943492393	1241	15	1256
CETIRIZINE	Swelling	female_higher	3.547671472968505	40.1017366620085	1.154593309159794	4435	30	4465
INFLIXIMAB	Sleep disorder due to general medical condition, insomnia type	female_higher	3.5466468903464152	82.38989534361514	2.374568910693195	1879	14	1893
CETIRIZINE	Mobility decreased	female_higher	3.538911415125112	20.291345822608793	0.589360673329622	1963	14	1977
METHOTREXATE	Injury	female_higher	3.538016919522163	6.483536743844748	0.18848237755314656	2330	28	2358
VITAMIN B9	Discomfort	female_higher	3.533463490876796	111.7861375516745	3.2645569896418642	3145	20	3165
PANTOPRAZOLE	Impaired healing	female_higher	3.5319147325383744	16.524971108068648	0.48333654125456627	1025	13	1038
CETIRIZINE	Treatment failure	female_higher	3.5307164722561404	25.721806632701284	0.7532355135954585	2429	23	2452
NAPROXEN	Stomatitis	female_higher	3.526739983943113	13.091616059697019	0.38490144900841	1458	14	1472
CERTOLIZUMAB	Blood cholesterol increased	female_higher	3.525630068964023	14.045453746958126	0.41340344341269	2285	11	2296
ETANERCEPT	Helicobacter infection	female_higher	3.5223099096598327	35.20327202284712	1.0395928268195478	3563	19	3582
APREMILAST	Folliculitis	female_higher	3.518516520963003	29.706701396553978	0.8806069755259166	1294	11	1305
GOLIMUMAB	Stomatitis	female_higher	3.517237443132075	20.66722497138327	0.6134304836252593	3032	21	3053
USTEKINUMAB	Dry mouth	female_higher	3.516610344547522	5.31251013654725	0.15778121791993427	1040	14	1054
APREMILAST	Stomatitis	female_higher	3.5155219241638678	4.492417935588847	0.13356983201675807	1315	14	1329
TOCILIZUMAB	Discomfort	female_higher	3.5067551976817675	19.36381781747758	0.5807999311825115	4210	25	4235
TOFACITINIB	Glossodynia	female_higher	3.5035037894542738	35.93907631701938	1.0814701774699016	4295	14	4309
SECUKINUMAB	Pericarditis	female_higher	3.499390505956571	31.90227374420152	0.9639525366170195	2031	27	2058
ETANERCEPT	Muscle injury	female_higher	3.494444484411592	44.05899347404441	1.3378783151792508	3012	23	3035
METHOTREXATE	Folliculitis	female_higher	3.4940145628822163	97.89813343675328	2.9740150854024408	3380	50	3430
LEFLUNOMIDE	Blister	female_higher	3.4881181264773145	34.05972915169235	1.0408082727441066	3638	19	3657
TOFACITINIB	Folliculitis	female_higher	3.479461664615803	54.099873683819816	1.6675745181739186	2447	14	2461
CETIRIZINE	Folliculitis	female_higher	3.4730951900245657	319.9983601282185	9.926626389983364	2569	22	2591
OXYCODONE;PARACETAMOL	Drug intolerance	female_higher	3.472350203384051	6.73891951068631	0.20920291741754496	1247	27	1274
PREDNISONE	Road traffic accident	female_higher	3.469779599421873	7.660613503770556	0.23842808917749633	1048	30	1078
OXYCODONE	Peripheral swelling	female_higher	3.468559144379199	4.552102641766912	0.14185215878000787	3252	94	3346
CETIRIZINE	Drug intolerance	female_higher	3.468151334840211	30.92803135275887	0.9641692795054337	3730	28	3758
HYDROCORTISONE	Hepatic enzyme increased	female_higher	3.4643187119019268	55.31494971548254	1.7310436604089054	2189	32	2221
USTEKINUMAB	Blood cholesterol increased	female_higher	3.4550885108751945	18.778067836959416	0.593096046211954	1809	27	1836
PARACETAMOL	Synovitis	female_higher	3.4543185912565897	40.282875781191635	1.2732947963066052	2962	15	2977
TOFACITINIB	Pericarditis	female_higher	3.4467325684765577	58.44514399532702	1.861450525755994	3788	29	3817
INFLIXIMAB	Blood cholesterol increased	female_higher	3.442255267815581	14.39386078606181	0.46049490544557015	2538	34	2572
OXYCODONE;PARACETAMOL	Rash	female_higher	3.4409678772421057	2.551638996205934	0.08173835049634844	1801	56	1857
PARACETAMOL	Stomatitis	female_higher	3.4392779396057174	11.463609582489292	0.36784254264716554	2590	30	2620
CERTOLIZUMAB	Infusion related reaction	female_higher	3.437737554187114	20.801241860637358	0.6684960010559037	4399	28	4427
INFLIXIMAB	Liver injury	female_higher	3.436886840811902	24.241606841915978	0.7797231229051765	1877	40	1917
MYCOPHENOLIC ACID	Psoriatic arthropathy	female_higher	3.431255997845619	12.983931183396084	0.41998198236515455	1080	25	1105
OXYCODONE;PARACETAMOL	Hypersensitivity	female_higher	3.4267778111064215	5.106700283020595	0.16592417822583946	1699	34	1733
INFLIXIMAB	Helicobacter infection	female_higher	3.424680422320808	120.89746169988878	3.936383230966622	3306	32	3338
INFLIXIMAB	Irritable bowel syndrome	female_higher	3.4211570446064563	29.503848401496818	0.9640266538989313	2633	23	2656
DICLOFENAC	Rheumatoid arthritis	female_higher	3.41896868908063	21.374393390742327	0.6999299264360181	5765	33	5798
USTEKINUMAB	Wound	female_higher	3.41784406810155	45.10258349761722	1.4785996545790925	2845	47	2892
HYDROXYCHLOROQUINE	Wheezing	female_higher	3.415274654453269	12.628844722729808	0.4150770168664799	1558	11	1569
SULFAMETHOXAZOLE	Arthralgia	female_higher	3.413093338261705	39.43047835270887	1.2988064680427747	1546	11	1557
CETIRIZINE;PSEUDOEPHEDRINE	Rash	female_higher	3.403785025220642	41.80738361880759	1.3899780286750083	2250	10	2260
ABATACEPT	Pericarditis	female_higher	3.399235062194667	103.8521397133134	3.468537695708812	4447	29	4476
OXYCODONE;PARACETAMOL	Swelling	female_higher	3.394354058771733	8.257276769387873	0.27713259236221693	1458	32	1490
TOFACITINIB	Wound	female_higher	3.3943403897500075	26.918150226520225	0.9034454012387289	4212	28	4240
NAPROXEN	Blood cholesterol increased	female_higher	3.3923501542584775	18.233725709786114	0.6131919781618593	1352	14	1366
OXYCODONE;PARACETAMOL	Pyrexia	female_higher	3.3866611147054773	3.3727633660270646	0.11407162750671201	1629	71	1700
OXYCODONE	Inflammation	female_higher	3.3859448960097565	5.235432759711315	0.17719660706336174	1101	31	1132
METHYLPREDNISOLONE	Blood cholesterol increased	female_higher	3.383738708676097	14.473954911434118	0.4909623239755807	991	18	1009
VITAMIN B9	Ill-defined disorder	female_higher	3.383454568221825	87.47935876203165	2.9681780026649918	1808	14	1822
USTEKINUMAB	Blister	female_higher	3.376505503777158	15.011496968096772	0.5128924362516719	1950	36	1986
GOLIMUMAB	Intentional product use issue	female_higher	3.3751695131949395	11.551764898211756	0.3952126585566441	2070	26	2096
VITAMIN D3	Hepatic enzyme increased	female_higher	3.3684195090623397	42.57667803889527	1.466512496083393	999	11	1010
SULFAMETHOXAZOLE;TRIMETHOPRIM	Pericarditis	female_higher	3.367037886463549	94.54149431508277	3.2608925457452433	1442	27	1469
NAPROXEN	Lung disorder	female_higher	3.362452647368471	12.975645978411046	0.4496083389150409	995	17	1012
GOLIMUMAB	Night sweats	female_higher	3.353165544005814	19.743423112451413	0.6904959889320135	1472	13	1485
USTEKINUMAB	Ill-defined disorder	female_higher	3.3520771335144546	13.239439673416962	0.46353336825838765	1289	25	1314
ADALIMUMAB	Lip dry	female_higher	3.3512775347698014	8.385532770347476	0.29382538901077226	1307	15	1322
SULFASALAZINE	Infusion related reaction	female_higher	3.3499049774425744	67.60282487485532	2.3720268314741326	4740	34	4774
CETIRIZINE;PSEUDOEPHEDRINE	Fatigue	female_higher	3.3496599316643594	23.463687718082	0.8234883231049321	2341	11	2352
USTEKINUMAB	Wheezing	female_higher	3.348049069006052	9.451576850223088	0.3322500340309937	1324	26	1350
LEFLUNOMIDE	Impaired healing	female_higher	3.3448938574132505	61.56298465007637	2.170954503004429	3477	19	3496
SERTRALINE	Maternal exposure during pregnancy	male_higher	-3.341872799621804	2.864862964834254	80.99547734536567	781	448	1229
OXYCODONE	Treatment failure	female_higher	3.3387333202894447	4.41205755217169	0.1565480676666931	1374	54	1428
ETANERCEPT	Folliculitis	female_higher	3.3331259479436284	38.5322638211765	1.3748848246724277	3419	42	3461
PREDNISONE	Pemphigus	female_higher	3.3283143435820652	446.33569582674977	16.002692775396085	6662	94	6756
ABATACEPT	Discomfort	female_higher	3.327855606152732	14.449854927309717	0.5183154572370259	4290	19	4309
OXYCODONE	Contusion	female_higher	3.3273000289485593	5.132030116051979	0.18418792447153073	2033	57	2090
INFLIXIMAB	Folliculitis	female_higher	3.320470624130121	90.56388119221722	3.2726002326217842	2653	45	2698
ATORVASTATIN	Type 2 diabetes mellitus	female_higher	3.3183718127034725	193.4086102779119	7.003662943898207	6693	198	6891
INTRAUTERINE CONTRACEPTIVE DEVICE;LEVONORGESTREL	Dyspareunia	male_higher	-3.3179139932364663	70.6548088220345	1950.2642700388935	1282	31	1313
ETANERCEPT	Pericarditis	female_higher	3.3146614488380677	28.41241586361936	1.0326876566193472	4451	59	4510
PSEUDOEPHEDRINE	Hypertension	female_higher	3.310201176445828	30.53624027721287	1.1148423531649614	1925	11	1936
HYDROXYCHLOROQUINE	Sinusitis	female_higher	3.309731696941845	10.366303278516188	0.3786393081593364	2682	12	2694
INFLIXIMAB	Prescribed overdose	female_higher	3.309567750661638	16.037310291117056	0.5858743982297254	1097	30	1127
RISPERIDONE	Galactorrhoea	male_higher	-3.309224044818933	115.81349434762573	3169.1070347096465	372	3114	3486
PARACETAMOL	Osteoarthritis	female_higher	3.3060581892822443	6.0519873768502395	0.22186826389130748	1134	10	1144
SULFAMETHOXAZOLE	Swelling	female_higher	3.3059391814334433	204.79341533312004	7.508701586281909	1674	13	1687
TOCILIZUMAB	Injury	female_higher	3.3010027777931663	11.27036013304369	0.41526994711825516	2169	19	2188
CELECOXIB	Liver injury	female_higher	3.300602723837432	48.175756708139964	1.7758038574139747	1162	15	1177
OXYCODONE	Oedema	female_higher	3.2988993980187264	5.622659513755725	0.20760986221635291	1032	43	1075
PANTOPRAZOLE	Bursitis	female_higher	3.2941984853672213	44.22846741221925	1.6407774026040487	1050	11	1061
VITAMIN D3	Joint swelling	female_higher	3.293792695521083	22.21881007501644	0.8246027986858705	1147	10	1157
PARACETAMOL	Joint swelling	female_higher	3.293226806072986	7.488491358969746	0.27807638147280567	3871	40	3911
METHOTREXATE	Irritable bowel syndrome	female_higher	3.2913944184469845	26.699462882550637	0.993271766602969	3381	29	3410
METHYLPREDNISOLONE	Pericarditis	female_higher	3.288774010996108	41.42855831904915	1.5452665913379682	1057	20	1077
HYDROCORTISONE	Oedema	female_higher	3.287971869690979	32.2030397351932	1.2021227833645522	1053	20	1073
USTEKINUMAB	Oedema	female_higher	3.284859763052501	9.387015498050761	0.3515046430098162	1065	25	1090
OXYCODONE;PARACETAMOL	Alopecia	female_higher	3.282566557690993	2.95536962388528	0.11092035802864027	1337	11	1348
CETIRIZINE	Musculoskeletal stiffness	female_higher	3.2795607563731735	18.234627501020277	0.6864386940038192	2123	19	2142
CERTOLIZUMAB	Wheezing	female_higher	3.2793496834305507	6.392869265515744	0.24070901262856859	1537	11	1548
APREMILAST	Infusion related reaction	female_higher	3.278069467066123	6.138333813911093	0.23142113627220876	1670	24	1694
PARACETAMOL	Infusion related reaction	female_higher	3.2769851937117207	17.096492426978305	0.6452535927044015	3476	52	3528
APREMILAST	Product use in unapproved indication	female_higher	3.275062738994413	1.0153000681456443	0.03839306108798097	1058	22	1080
DICLOFENAC	Ill-defined disorder	female_higher	3.266951578417112	26.67085749118453	1.0167587902028814	2165	34	2199
HYDROXYCHLOROQUINE	General physical health deterioration	female_higher	3.2651249416597956	16.528672608879827	0.6312657583417954	2996	39	3035
ETANERCEPT	Lip dry	female_higher	3.2611173062115517	9.57616450413141	0.3672031068653084	1276	11	1287
USTEKINUMAB	Gait inability	female_higher	3.249911331313035	11.687590494288687	0.4532172472742588	1069	22	1091
VITAMIN B9	Nasopharyngitis	female_higher	3.2497569371475166	20.605875220566322	0.7991707134645947	2212	16	2228
RITUXIMAB	Sleep disorder	female_higher	3.2422422876264845	8.279274292521238	0.32352238572577663	2402	60	2462
USTEKINUMAB	Helicobacter infection	female_higher	3.2419653690907086	106.00817604505883	4.1435414900693015	2140	21	2161
RITUXIMAB	Gait inability	female_higher	3.2417407532624405	10.036477671541943	0.3923839202519962	1684	36	1720
HYDROCORTISONE	Rheumatoid arthritis	female_higher	3.2413719652913624	24.430624465825204	0.9554866196415652	2290	17	2307
CHLORHEXIDINE	Arthralgia	female_higher	3.2362819007356944	29.108919296284455	1.144265254045819	2747	13	2760
OXYCODONE	Discomfort	female_higher	3.2322033453544456	8.439049375658296	0.3330929574998654	2093	68	2161
OXYCODONE;PARACETAMOL	Infection	female_higher	3.229689371008986	7.541790532859496	0.29842705556493004	1649	68	1717
LEFLUNOMIDE	Infusion related reaction	female_higher	3.225711203527565	48.69274647693601	1.9344419220181	5036	36	5072
PREDNISONE	Contraindicated product administered	female_higher	3.2202344665816867	51.49855441765729	2.0571453537080684	5471	120	5591
OXYCODONE;PARACETAMOL	Discomfort	female_higher	3.2192917235730962	11.83266427246977	0.4731097642375901	1303	38	1341
HYDROCORTISONE	Infusion related reaction	female_higher	3.2134931739159027	65.39839698223938	2.6300545127912485	2343	44	2387
OXYCODONE;PARACETAMOL	Irritable bowel syndrome	female_higher	3.2112483271148	39.87844301951886	1.607351149900543	1467	27	1494
CALCIUM	Mobility decreased	female_higher	3.210713545498835	44.62877273889058	1.799781437998985	1492	14	1506
HYDROXYCHLOROQUINE	Contusion	female_higher	3.2088692022995042	10.321899094654684	0.4170281979960201	2220	15	2235
USTEKINUMAB	Irritable bowel syndrome	female_higher	3.206413853936458	30.179373437400226	1.2223128446458988	1584	18	1602
USTEKINUMAB	Impaired healing	female_higher	3.202142762368302	22.658794729586315	0.9216454281833483	1665	31	1696
DICLOFENAC	Alopecia	female_higher	3.2020666123267505	9.60623448478968	0.3907628990818096	4948	21	4969
APREMILAST	Wheezing	female_higher	3.19886312920812	4.556454892067591	0.18594241611307746	1242	21	1263
TOCILIZUMAB	Adverse drug reaction	female_higher	3.1978611034331506	4.514540405591599	0.18441664346560654	1279	18	1297
CALCIUM	Psoriatic arthropathy	female_higher	3.196984857840887	95.94080477559554	3.92256794179755	1701	17	1718
PSEUDOEPHEDRINE	Hypersensitivity	female_higher	3.190748271634488	55.81147007248637	2.2961438604467523	3034	14	3048
VITAMIN B9	Irritable bowel syndrome	female_higher	3.179952070988239	223.69170208598769	9.302811840309207	2286	12	2298
CERTOLIZUMAB	Type 2 diabetes mellitus	female_higher	3.1790339830616423	19.252394390558813	0.8013972228671817	2287	13	2300
CERTOLIZUMAB	Confusional state	female_higher	3.1731756677494674	5.6453494937267426	0.23637315439721499	2983	34	3017
CERTOLIZUMAB	Folliculitis	female_higher	3.171220306420235	138.57441650233363	5.81352545766794	3113	29	3142
VITAMIN C	Rash	female_higher	3.1694337989077637	20.31575692232158	0.8538181808216291	1485	17	1502
ABATACEPT	Type 2 diabetes mellitus	female_higher	3.169357971965013	18.028853235047514	0.7577630509261948	2576	11	2587
RITUXIMAB	Blister	female_higher	3.1693097326862807	13.110667899893622	0.5510754808495855	3101	73	3174
DICLOFENAC	Lower respiratory tract infection	female_higher	3.1575933609861733	27.06961670999569	1.1512157792977529	2529	43	2572
SULFAMETHOXAZOLE;TRIMETHOPRIM	Contusion	female_higher	3.1564859580320506	14.146289252227291	0.6022795263272996	1495	33	1528
CERTOLIZUMAB	Sleep disorder	female_higher	3.155970859326559	6.5561695409801635	0.2792733190979968	1768	16	1784
HYDROCORTISONE	Osteoarthritis	female_higher	3.154708245418954	30.000043270369275	1.2795271282083247	1027	12	1039
OXYCODONE	Hypersensitivity	female_higher	3.151782086329356	3.993553736968955	0.17082757048787908	3026	89	3115
ADALIMUMAB	Infusion related reaction	female_higher	3.1485252362311655	5.249654095779294	0.2252908492269862	5640	99	5739
SULFAMETHOXAZOLE;TRIMETHOPRIM	Lower respiratory tract infection	female_higher	3.1477057548330207	43.61997728024488	1.87350214671813	1986	58	2044
HYDROCORTISONE	Peripheral swelling	female_higher	3.1410952163443016	10.866020745264713	0.46979696873385	1417	25	1442
USTEKINUMAB	Swelling	female_higher	3.1404163191823558	11.4756059570805	0.4964895922696374	2769	50	2819
DICLOFENAC	Hypercholesterolaemia	female_higher	3.1403555122908773	88.74292076994169	3.8396766100125257	1160	22	1182
OXYCODONE	Stomatitis	female_higher	3.1390230997315585	12.857515737937446	0.5570531748816755	2907	117	3024
APREMILAST	Blood cholesterol increased	female_higher	3.138269606415221	7.721010978714168	0.33476573336877957	1480	22	1502
VITAMIN B9	Hypersensitivity	female_higher	3.1317290449997035	36.76380405179124	1.6044559555080378	3262	25	3287
NAPROXEN	Sleep disorder	female_higher	3.1257208425230734	10.195201308526693	0.44762310108089376	1212	22	1234
PREDNISONE	Folliculitis	female_higher	3.113903581761078	97.77730014568665	4.343970812144039	2624	71	2695
NAPROXEN	Glossodynia	female_higher	3.1123499710611977	40.387456582752556	1.7970910693625695	1714	12	1726
OXYCODONE	Infection	female_higher	3.110441532793155	5.575720960143195	0.24857270429940684	2771	144	2915
RITUXIMAB	Liver injury	female_higher	3.1089628308460613	28.257871073478334	1.2616358972467183	2125	75	2200
GOLIMUMAB	Infusion related reaction	female_higher	3.1077800063676735	35.131663263648385	1.5703881290320512	4450	53	4503
RITUXIMAB	Wound infection	female_higher	3.10707581589282	34.79296582432952	1.5563439034417752	1291	39	1330
INFLIXIMAB	Injury	female_higher	3.106824610773252	8.317317457992775	0.3721401200447096	1967	45	2012
OXYCODONE;PARACETAMOL	Therapeutic product effect decreased	female_higher	3.103487304321013	14.980492697684992	0.6725099067373697	1167	43	1210
PARACETAMOL	Injury	female_higher	3.1027831089976785	9.29590033732475	0.41760902545256906	1843	35	1878
DICLOFENAC	Duodenal ulcer perforation	female_higher	3.0982259743148983	686.3302932119663	30.973531417397382	3516	40	3556
