drug_id	cluster	pc1	pc2
DRUG:HUMALOG_INSULIN_PUMP	7	0.5344801	-0.13186714
DRUG:HUMALOG_KWIK	5	0.30931038	0.28312144
DRUG:HUMALOG_LISPRO	4	-0.96000063	-0.23483421
DRUG:HUMALOG_LISPRO_-_NPL	1	0.64162433	-0.2833159
DRUG:HUMALOG_MIX_25	18	0.47956425	-0.056649536
DRUG:HUMALOG_MIX_75/25	7	0.3932745	0.08496356
DRUG:HUMALOG_MIX25	8	0.19080406	0.34720543
DRUG:HUMALOG_[INSULIN]	8	0.12734798	0.2594026
DRUG:HUMALOG,_INSULIN	7	0.2624712	-0.06155342
DRUG:HUMAN_ALBUMIN_MICROSPHERES\PERFLUTREN	2	-0.22878462	0.4487408
DRUG:HUMAN_BLOOD_CELLS	16	-0.39243683	0.42549357
DRUG:HUMAN_BLOOD_VESSEL	10	0.20676577	0.30070397
DRUG:HUMAN_BOTULINUM_NEUROTOXIN_A/B_IMMUNE_GLOBULIN	12	-0.038995508	0.34965584
DRUG:HUMAN_C1-ESTERASE_INHIBITOR	3	-0.9292637	-0.6890443
DRUG:HUMAN_CHORIONIC_GONADOTROPHIN	8	0.16225895	0.3645467
DRUG:HUMAN_CLOSTRIDIUM_TETANI_TOXOID_IMMUNE_GLOBULIN	4	-0.79248816	-0.017514229
DRUG:HUMAN_COAGULATION_FACTOR_VIII	18	0.42176548	0.12873754
DRUG:HUMAN_COAGULATION_FACTOR_VIII/VON_WILLEBRAND_FACTOR_COMPLEX	9	-0.94112694	-0.3137622
DRUG:HUMAN_CORD_BLOOD_HEMATOPOIETIC_PROGENITOR_CELL	18	0.45935124	0.14830926
DRUG:HUMAN_CYTOMEGALOVIRUS_IMMUNE_GLOBULIN	9	-0.88806504	-0.49846396
DRUG:HUMAN_ERYTHROPOIETIN	5	0.31945166	0.26285186
DRUG:HUMAN_GRANULOCYTE_COLONY-STIMULATING_FACTOR	8	0.03227572	0.38049546
DRUG:HUMAN_GRANULOCYTE_STIMULATING_FACTOR	2	-0.16356845	0.35004386
DRUG:HUMAN_GRANULOCYTE_STIMULATING_FACTOR_NEEDLE	1	0.4198961	-0.19482924
DRUG:HUMAN_HAPTOGLOBIN	1	0.46622318	-0.056660026
DRUG:HUMAN_HEPATITIS_B_VIRUS_IMMUNE_GLOBULIN	4	-0.8666654	-0.119966984
DRUG:HUMAN_IMMUNOGLOBULIN_A\HUMAN_IMMUNOGLOBULIN_G	8	0.2975356	0.29854885
DRUG:HUMAN_IMMUNOGLOBULIN_G	3	-0.8511818	-0.8612646
DRUG:HUMAN_IMMUNOGLOBULIN_G-DIRA	14	0.17250961	-0.084041744
DRUG:HUMAN_IMMUNOGLOBULIN_G\HYALURONIDASE_(HUMAN_RECOMBINANT)	9	-0.9641216	-0.520444
DRUG:HUMAN_IMMUNOGLOBULIN_G\HYALURONIDASE_RECOMBINANT_HUMAN	9	-0.9811545	-0.35549545
DRUG:HUMAN_IMMUNOGLOBULIN_IVIG,_TRIPLE_VIRALLY_REDUCED_SOLUTION_FOR_I	6	0.6689538	-0.26926893
DRUG:HUMAN_IMMUNOGLOBULIN_M	16	-0.35329664	0.3058395
DRUG:HUMAN_INSULIN_NPH	18	0.3527097	0.10430077
DRUG:HUMAN_INTERLEUKIN-11	10	0.20002666	-0.03504774
DRUG:HUMAN_PAPILLOMAVIRUS_QUADRIVALENT_(TYPES_6,_11,_16,_AND_18)_VACCINE,_RECOMBINANT	9	-0.9749505	-0.36815423
DRUG:HUMAN_PAPILLOMAVIRUS_TYPE_11_L1_CAPSID_PROTEIN_ANTIGEN\HUMAN_PAPILLOMAVIRUS_TYPE_16_L1_CAPSID_PROTEIN_ANTIGEN\HUMAN_PAPILLOMAVIRUS_TYPE_18_L1_CAPSID_PROTEIN_ANTIGEN\HUMAN_PAPILLOMAVIRUS_TYPE_31_L1_CAPSID_PROTEIN_ANTIGEN\HUMAN_PAPILLOMAVIRUS_TYPE_33_L1_CAPSID_PROTEIN_ANTIGEN\HUMAN_PAPILLOMAVIRUS_TYPE	3	-0.7862677	-0.6812056
DRUG:HUMAN_PAPILLOMAVIRUS_TYPE_16_L1_CAPSID_PROTEIN_RESIDUES_2-471_ANTIGEN\HUMAN_PAPILLOMAVIRUS_TYPE_18_L1_CAPSID_PROTEIN_RESIDUES_2-472_ANTIGEN	0	-0.60536844	0.15786448
DRUG:HUMAN_PLASMA	9	-0.97581685	-0.47518453
DRUG:HUMAN_PLATELET,_ALLOGENIC	9	-0.95340675	-0.34951842
DRUG:HUMAN_RABIES_VIRUS_IMMUNE_GLOBULIN	16	-0.46456885	0.3492886
DRUG:HUMAN_RED_BLOOD_CELL	9	-0.94039714	-0.46845663
DRUG:HUMAN_RHO(D)_IMMUNE_GLOBULIN	9	-0.9317669	-0.61683524
DRUG:HUMAN_ROTAVIRUS_A	4	-0.72056985	-0.23499985
DRUG:HUMAN_ROTAVIRUS_A_TYPE_G1P(8)_STRAIN_RIX4414_LIVE_ANTIGEN	14	-0.06850613	-0.051572055
DRUG:HUMAN_ROTAVIRUS_A_TYPE_G1P7(5)_STRAIN_WI79_LIVE_ANTIGEN\HUMAN_ROTAVIRUS_A_TYPE_G2P7(5)_STRAIN_SC2_LIVE_ANTIGEN\HUMAN_ROTAVIRUS_A_TYPE_G3P7(5)_STRAIN_WI78_LIVE_ANTIGEN\HUMAN_ROTAVIRUS_A_TYPE_G4P7(5)_STRAIN_BRB_LIVE_ANTIGEN\HUMAN_ROTAVIRUS_A_TYPE_G6P1A(8)_STRAIN_WI79_LIVE_ANTIGEN	9	-0.7862396	-0.43044785
DRUG:HUMAN_SERUM,_NORMAL	8	0.2292858	0.4174269
DRUG:HUMAN_THYMUS\THYMUS	10	0.23837179	0.27109268
DRUG:HUMAN_VACCINIA_VIRUS_IMMUNE_GLOBULIN	4	-0.800928	-0.023231328
DRUG:HUMAN_VARICELLA-ZOSTER_IMMUNE_GLOBULIN	4	-0.7884755	-0.14140353
DRUG:HUMANINSULIN	14	0.25053743	-0.09836173
DRUG:HUMEX	6	0.56571305	-0.6224865
DRUG:HUMEX_ALLERGIE_LORATADINE	14	0.2843119	-0.07108614
DRUG:HUMINSULIN_NPH	14	0.42788702	-0.24364321
DRUG:HUMIRA_20_MG/0.4_ML_PRE-FILLED_SYRINGE	1	0.4745416	-0.22051351
DRUG:HUMIRA_40_MG_ABBVIE	5	0.09903424	0.1569145
DRUG:HUMIRA_40_MG/_0.8_ML_PRE-FILLED_SYRINGE	9	-0.9686398	-0.41004637
DRUG:HUMIRA_40_MG/0.8_ML_PEN	9	-0.97779405	-0.4721864
DRUG:HUMIRA_40MG_ABBVIE	18	0.5181512	0.13006637
DRUG:HUMIRA_CF_PEN-CD/UC/HS_START	18	0.42160553	0.14660516
DRUG:HUMIRA_PEN	4	-0.8382744	-0.0160352
DRUG:HUMIRA_PRE-FILLED_SYRINGE	16	-0.36302993	0.416234
DRUG:HUMOLOG	1	0.55367696	0.095814735
DRUG:HUMULIN_30%_REGULAR,_70%_NPH	4	-0.8336017	0.032203496
DRUG:HUMULIN_70/30	12	0.03057935	0.11727998
DRUG:HUMULIN_C	18	0.55425376	0.1197463
DRUG:HUMULIN_N	0	-0.65213746	0.13443336
DRUG:HUMULIN_N_INSULIN	5	0.3344847	0.14414397
DRUG:HUMULIN_N_KWIKPEN	14	0.26751855	-0.13213128
DRUG:HUMULIN_NPH	4	-0.9208807	-0.24064219
DRUG:HUMULIN_R_U-500_INSULIN	10	0.38090333	0.18539706
DRUG:HUMULIN_REGULAR	4	-0.8080764	0.024726838
DRUG:HUMULIN_S	0	-0.5563792	0.08063862
DRUG:HUMULINE	4	-0.8331957	0.028866142
DRUG:HUMULOG	5	0.11749079	0.22371235
DRUG:HUMULUS_LUPULUS_EXTRACT	17	0.6545825	-0.41184053
DRUG:HUMYLUB_OFTENO	14	0.34775615	-0.2524256
DRUG:HUONS_HEPARIN	7	0.44841462	0.021814883
DRUG:HUPERZINE_A	5	0.09882482	0.22132954
DRUG:HUSK_FIBRE	5	0.08332787	0.17529562
DRUG:HUXD3	17	0.62914413	-0.226316
DRUG:HYALEIN	1	0.5790308	-0.19426432
DRUG:HYALISTIL	8	0.076474674	0.32433048
DRUG:HYALOFEMME	2	-0.101607375	0.43035856
DRUG:HYALURON	2	-0.16616063	0.42963466
DRUG:HYALURONATE_SODIUM	9	-0.9898154	-0.3645442
DRUG:HYALURONATE_SODIUM\SODIUM_CHLORIDE	12	-0.34962556	0.09989056
DRUG:HYALURONATE_SODIUM\TREHALOSE	9	-0.86305505	-0.3338658
DRUG:HYALURONATE_SODIUM\UREA	3	-0.41506842	-0.9531419
DRUG:HYALURONIC_ACID	9	-0.93034947	-0.41489905
DRUG:HYALURONIC_ACID\LIDOCAINE	4	-0.79904824	-0.109829545
DRUG:HYALURONIC_ACID\LIDOCAINE_HYDROCHLORIDE	4	-0.89634186	-0.2826265
DRUG:HYALURONIDASE	9	-0.9647641	-0.42289546
DRUG:HYALURONIDASE_(HUMAN_RECOMBINANT)	9	-0.9556306	-0.2915013
DRUG:HYALURONIDASE_(HUMAN_RECOMBINANT)\RITUXIMAB	9	-0.9623889	-0.2593394
DRUG:HYALURONIDASE_(HUMAN_RECOMBINANT)\TRASTUZUMAB	0	-0.6835243	0.11116931
DRUG:HYALURONIDASE_RECOMBINANT_HUMAN	16	-0.37626255	0.30514494
DRUG:HYALURONIDASE,_OVINE	2	-0.23078129	0.46002957
DRUG:HYALURONIDASE-NVHY\NIVOLUMAB	7	0.57292104	0.03751105
DRUG:HYALURONIDASE-OCSQ\OCRELIZUMAB	0	-0.716049	0.23946956
DRUG:HYALURONIDASE-OYSK\TRASTUZUMAB	16	-0.5213757	0.3449311
DRUG:HYALURONIDASE-ZZXF\PERTUZUMAB\TRASTUZUMAB	9	-0.9760685	-0.43715057
DRUG:HYANEB	1	0.56489354	-0.20342943
DRUG:HYCLATE	12	-0.2272565	0.27401337
DRUG:HYCOBAL	18	0.29616034	0.24536523
DRUG:HYCODAN_[HOMATROPINE_METHYLBROMIDE;HYDROCODONE_BITARTRATE]	5	0.23863956	0.033047706
DRUG:HYCOSAMINE	8	0.24341103	0.42759487
DRUG:HYCOSAN	1	0.6425968	-0.12686262
DRUG:HYD_POL/CPM	5	0.39097726	0.16922894
DRUG:HYD_POL/CPM_SUS	7	0.31534937	-0.03299883
DRUG:HYDERM	4	-0.81061953	0.018310964
DRUG:HYDERM_/00028601/	2	-0.11999966	0.4142532
DRUG:HYDERM_[HYDROCORTISONE]	8	0.02824562	0.43599328
DRUG:HYDOXYZINE	5	0.16021374	0.08130357
DRUG:HYDRALAZINE	0	-0.7119734	0.23619238
DRUG:HYDRALAZINE_50MG_TABLETS	18	0.49055308	0.244153
DRUG:HYDRALAZINE_HCI	7	0.5865358	-0.0142202675
DRUG:HYDRALAZINE_HYDROCHLORIDE	3	-0.8514512	-0.86472356
DRUG:HYDRALAZINE_HYDROCHLORIDE\ISOSORBIDE_DINITRATE	0	-0.78109264	0.13809684
DRUG:HYDRALAZINE_[HYDRALAZINE_HYDROCHLORIDE]	2	-0.28798285	0.4457073
DRUG:HYDRALIZINE	17	0.712185	-0.21874286
DRUG:HYDRALZINE	18	0.37627977	0.28382245
DRUG:HYDRAMED	8	0.09151027	0.4422094
DRUG:HYDRAMED_NIGHT	8	0.23606846	0.3752888
DRUG:HYDRAMORPHON	18	0.43845505	0.052482814
DRUG:HYDRATION_VITAMIN	10	0.21966845	0.16046599
DRUG:HYDRAZINE	8	0.24885088	0.2996708
DRUG:HYDRAZINE_SULFATE	16	-0.58670425	0.32818374
DRUG:HYDREA_CAPS_500_MG	12	-0.018114496	0.38732436
DRUG:HYDREX_SEMI	8	0.2502583	0.37502757
DRUG:HYDRINE_[HYDROXYCARBAMIDE]	1	0.5346264	-0.30520564
DRUG:HYDRO-APAP	5	0.21497321	0.3134574
DRUG:HYDRO?APAP	10	0.04644016	0.1902115
DRUG:HYDROBROMIDE	18	0.5156468	0.029592454
DRUG:HYDROC/APAP	12	0.09672647	0.24857059
DRUG:HYDROCARBON	7	0.54118675	-0.34852028
DRUG:HYDROCERIN	2	-0.12074082	0.5135262
DRUG:HYDROCHLOR	12	-0.03734583	0.23554382
DRUG:HYDROCHLORIC_ACID	4	-0.7890042	0.007225305
DRUG:HYDROCHLORIDE_FENFLURAMINE	18	0.3683128	0.33847985
DRUG:HYDROCHLORO	7	0.46239585	-0.0014464557
DRUG:HYDROCHLOROQUINE	10	0.087306194	0.017524987
DRUG:HYDROCHLOROT_CAP_12.5MG	18	0.48613054	0.10016361
DRUG:HYDROCHLOROT_TAB	12	-0.08178222	0.30160013
DRUG:HYDROCHLOROT_TAB_25MG	10	0.2552728	0.20296207
DRUG:HYDROCHLOROTHAZIDE	10	0.34817788	0.101988584
DRUG:HYDROCHLOROTHIAZID_W/LOSARTAN	8	0.25204378	0.3629082
DRUG:HYDROCHLOROTHIAZIDE	3	-0.83408284	-0.9092922
DRUG:HYDROCHLOROTHIAZIDE_25MG_QD	8	0.34318686	0.32321295
DRUG:HYDROCHLOROTHIAZIDE_LISINOPRIL	2	-0.18844028	0.49578544
DRUG:HYDROCHLOROTHIAZIDE_SAR	10	0.2644479	0.106380194
DRUG:HYDROCHLOROTHIAZIDE_W/VALSARTAN	1	0.32815748	-0.046440214
DRUG:HYDROCHLOROTHIAZIDE-TRIAMTERENE	18	0.36230794	0.18887892
DRUG:HYDROCHLOROTHIAZIDE/_IRBESARTAN	10	0.20601988	0.17374238
DRUG:HYDROCHLOROTHIAZIDE/ENALAPRIL	18	0.47084618	0.19211575
DRUG:HYDROCHLOROTHIAZIDE;_VALSARTAN	4	-0.7067632	-0.28701836
DRUG:HYDROCHLOROTHIAZIDE;LISINOPRIL	16	-0.38845626	0.3357354
DRUG:HYDROCHLOROTHIAZIDE;POTASSIUM_CHLORIDE	12	0.05456976	0.28159627
DRUG:HYDROCHLOROTHIAZIDE;PROPRANOLOL;TRIAMTERENE	5	0.14814386	0.25188676
DRUG:HYDROCHLOROTHIAZIDE\IRBESARTAN	9	-0.9594129	-0.3558897
DRUG:HYDROCHLOROTHIAZIDE\LISINOPRIL	3	-0.9569511	-0.57939947
DRUG:HYDROCHLOROTHIAZIDE\LOSARTAN	9	-0.96067053	-0.33729964
DRUG:HYDROCHLOROTHIAZIDE\LOSARTAN_POTASSIUM	3	-0.94518024	-0.6941634
DRUG:HYDROCHLOROTHIAZIDE\METHYLDOPA	16	-0.42994624	0.35063884
DRUG:HYDROCHLOROTHIAZIDE\METOPROLOL	0	-0.80961955	0.037567496
DRUG:HYDROCHLOROTHIAZIDE\METOPROLOL_SUCCINATE	4	-0.9505767	-0.18529361
DRUG:HYDROCHLOROTHIAZIDE\METOPROLOL_TARTRATE	0	-0.6274742	0.27628276
DRUG:HYDROCHLOROTHIAZIDE\MOEXIPRIL_HYDROCHLORIDE	8	0.011825889	0.36070153
DRUG:HYDROCHLOROTHIAZIDE\NEBIVOLOL_HYDROCHLORIDE	4	-0.8894395	-0.15100482
DRUG:HYDROCHLOROTHIAZIDE\OLMESARTAN_MEDOXOMIL	9	-0.9724013	-0.4733661
DRUG:HYDROCHLOROTHIAZIDE\POTASSIUM_CHLORIDE	2	-0.042400558	0.4497123
DRUG:HYDROCHLOROTHIAZIDE\PROPRANOLOL_HYDROCHLORIDE	2	-0.18028808	0.41381755
DRUG:HYDROCHLOROTHIAZIDE\QUINAPRIL_HYDROCHLORIDE	4	-0.94084865	-0.18576647
DRUG:HYDROCHLOROTHIAZIDE\RAMIPRIL	9	-0.9281284	-0.2812928
DRUG:HYDROCHLOROTHIAZIDE\SPIRONOLACTONE	4	-0.91756415	-0.1977273
DRUG:HYDROCHLOROTHIAZIDE\TELMISARTAN	9	-0.98428357	-0.43835568
DRUG:HYDROCHLOROTHIAZIDE\TRIAMTERENE	3	-0.9444873	-0.62165606
DRUG:HYDROCHLOROTHIAZIDE\VALSARTAN	3	-0.9236393	-0.68508404
DRUG:HYDROCHLOROTHIAZIDE\ZOFENOPRIL	12	-0.08837366	0.23767099
DRUG:HYDROCHLOROTHIAZIDE\ZOFENOPRIL_CALCIUM	16	-0.4656151	0.34171954
DRUG:HYDROCHLOROTHIAZINE	10	0.21729362	0.17650893
DRUG:HYDROCHLOROTIAZID	16	-0.32097223	0.33374497
DRUG:HYDROCHOLORTHIAZIDE	5	0.30468422	0.26839647
DRUG:HYDROCHOROT	14	0.18525392	-0.19989668
DRUG:HYDROCO	2	-0.3188799	0.47347465
DRUG:HYDROCO_/_APAP	5	0.18153694	0.13804057
DRUG:HYDROCO_APAP	8	0.15182391	0.4188092
DRUG:HYDROCO-APAP	2	-0.11883682	0.4308941
DRUG:HYDROCO/_APAP	1	0.5640504	0.088124216
DRUG:HYDROCO/ACETAM	12	0.084384255	0.25346676
DRUG:HYDROCO/ACETAMIN	8	0.18564937	0.40491685
DRUG:HYDROCO/APAP	1	0.5136869	-0.08891523
DRUG:HYDROCO/APAP_TAB	12	-0.014232956	0.234566
DRUG:HYDROCO/APAP_TAB_7.5-325	5	0.12843952	0.18649998
DRUG:HYDROCOD	5	0.2987255	0.21002886
DRUG:HYDROCOD/ACETA	8	0.08224053	0.3596122
DRUG:HYDROCOD/ACETAM	12	-0.092112996	0.27842286
DRUG:HYDROCOD/ACETAMINOPHEN	1	0.5886749	-0.22681735
DRUG:HYDROCOD/APAP	8	0.08284051	0.412317
DRUG:HYDROCOD/IBU	8	0.13122791	0.38588062
DRUG:HYDROCODON_ACETAMINOPHEN	14	0.17095187	0.050956517
DRUG:HYDROCODON-ACETAMINOPH	12	-0.32695153	0.19720343
DRUG:HYDROCODON-ACETAMINOPHN	12	-0.14340344	0.2789956
DRUG:HYDROCODON-APAP	12	-0.12980409	0.2844588
DRUG:HYDROCODON/ACETAMINOPHEN	10	0.081311576	0.29411617
DRUG:HYDROCODONE	3	-0.9036025	-0.822993
DRUG:HYDROCODONE_+_ACETAMINOPHEN	2	-0.20196944	0.5074986
DRUG:HYDROCODONE_+_APAP	8	0.07404833	0.3487524
DRUG:HYDROCODONE_+PARACETAMOL	5	0.25113675	0.28596714
DRUG:HYDROCODONE_-ACETAMINOPHEN	10	0.24906498	0.30346772
DRUG:HYDROCODONE_/ACETAMINOPHEN	14	0.23754814	-0.17398284
DRUG:HYDROCODONE_ACETAMINOPHEN	18	0.49863505	0.11604127
DRUG:HYDROCODONE_APAP	8	0.04714687	0.5242337
DRUG:HYDROCODONE_BITARTRATE	3	-0.9515473	-0.7376212
DRUG:HYDROCODONE_BITARTRATE_+_ACETAMINOPHEN	18	0.46096718	0.05219671
DRUG:HYDROCODONE_BITARTRATE_/_ACETAMINOPHEN_10MG/325MG	10	0.12900516	0.16752365
DRUG:HYDROCODONE_BITARTRATE_AND_ACETAMINOPHEN	16	-0.4254733	0.35663876
DRUG:HYDROCODONE_BITARTRATE_WITH_ACETAMINOPHEN	5	0.22903016	0.022720695
DRUG:HYDROCODONE_BITARTRATE/AC	12	-0.238956	0.3042917
DRUG:HYDROCODONE_BITARTRATE/PARACETAMOL	2	-0.13426742	0.4939594
DRUG:HYDROCODONE_BITARTRATE;IBUPROFEN	14	0.18892807	-0.12216738
DRUG:HYDROCODONE_BITARTRATE\IBUPROFEN	9	-0.92454195	-0.24212873
DRUG:HYDROCODONE_FILM-COATED_TAB	8	0.0841377	0.2973118
DRUG:HYDROCODONE_HYDROCHLORIDE	2	-0.27841672	0.51083016
DRUG:HYDROCODONE_IBUPROFEN	5	0.21897617	0.083486855
DRUG:HYDROCODONE_PARACETAMOL	14	0.24104372	-0.23829134
DRUG:HYDROCODONE_POLISTIREX	8	0.06359985	0.36059555
DRUG:HYDROCODONE_POW_BITARTRA	10	0.30267563	0.07789183
DRUG:HYDROCODONE_W/ACETAMINOPHEN	10	0.20918185	0.003989458
DRUG:HYDROCODONE_W/APAP	4	-0.83387965	-0.16706783
DRUG:HYDROCODONE_W/APAP_/00607101/	16	-0.36854553	0.46798804
DRUG:HYDROCODONE_W/PARACETAMOL	16	-0.37554112	0.34012446
DRUG:HYDROCODONE+ACETAMINOPHEN	10	0.22677207	0.22275826
DRUG:HYDROCODONE+PARACETAMOL	12	-0.36921415	0.23872533
DRUG:HYDROCODONE-_ACETAMINOPHEN	16	-0.6205713	0.31594852
DRUG:HYDROCODONE-ACETAMINOP	16	-0.37188706	0.4025636
DRUG:HYDROCODONE-ACETAMINOPHEN	0	-0.6589308	0.13753739
DRUG:HYDROCODONE-CHLORPHENIRAMINE	18	0.41517603	0.16204026
DRUG:HYDROCODONE-HOMATROPIN	18	0.3696107	0.11456761
DRUG:HYDROCODONE-HOMATROPINE	16	-0.5037917	0.3654662
DRUG:HYDROCODONE/ACET	5	0.21807134	0.059296906
DRUG:HYDROCODONE/ACETAMINOPHEN	0	-0.79472727	0.1595737
DRUG:HYDROCODONE/ACETAMINOPHEN_/00607101/	16	-0.38118678	0.35399112
DRUG:HYDROCODONE/ACETAMINOPHEN_/01554201/	10	0.25577968	0.16769132
DRUG:HYDROCODONE/ACETAMINOPHEN_10MG/325MG	8	0.2500672	0.39621612
DRUG:HYDROCODONE/ACETAMINOPHEN_7.5MG/325MG	10	0.21247241	0.25284144
DRUG:HYDROCODONE/APAP	2	-0.18420066	0.524598
DRUG:HYDROCODONE/APAP_C_III	7	0.5304843	-0.07488623
DRUG:HYDROCODONE/APAP_TAB_5/300	7	0.3036931	-0.07239205
DRUG:HYDROCODONE/HOMATROP	1	0.46188128	0.004619181
DRUG:HYDROCODONE/PARACETAMOL/ETHANOL	8	0.16830769	0.42076942
DRUG:HYDROCODONE/TYLENOL	8	0.31214964	0.31699768
DRUG:HYDROCODONE;_ACETAMINOPHEN	18	0.4169523	0.25457868
DRUG:HYDROCODONE\IBUPROFEN	4	-0.79339725	-0.0034545064
DRUG:HYDROCODONE\PARACETAMOL	14	0.16930181	-0.04199785
DRUG:HYDROCODONE\PHENYLTOLOXAMINE	2	-0.19385093	0.31087586
DRUG:HYDROCORT	2	-0.120085225	0.42202052
DRUG:HYDROCORT_/00028602/	16	-0.38187775	0.41583022
DRUG:HYDROCORT_C	7	0.49887407	0.033856153
DRUG:HYDROCORT_CRE	7	0.43963844	0.015880495
DRUG:HYDROCORT_TAB_10MG	8	0.29845247	0.29959437
DRUG:HYDROCORT_TAB_20MG	8	0.2723239	0.38807675
DRUG:HYDROCORT_TAB_5MG	7	0.4514553	-0.07845014
DRUG:HYDROCORT_[HYDROCORTISONE]	0	-0.7907214	0.147746
DRUG:HYDROCORTISO	18	0.5580533	0.07762402
DRUG:HYDROCORTISON_GALEN	10	0.34852573	0.108949274
DRUG:HYDROCORTISONE	3	-0.8014601	-0.9669101
DRUG:HYDROCORTISONE_100_MG	10	0.074090995	0.096123785
DRUG:HYDROCORTISONE_100_MG_IVP	2	-0.19195235	0.4775943
DRUG:HYDROCORTISONE_17?BUTYRATE_21?PROPIONATE	7	0.41078725	-0.0997206
DRUG:HYDROCORTISONE_ACE	1	0.666121	-0.017179102
DRUG:HYDROCORTISONE_ACEPONATE	12	-0.07611798	0.24638262
DRUG:HYDROCORTISONE_ACETATE	9	-0.98113847	-0.40548927
DRUG:HYDROCORTISONE_ACETATE\LIDOCAINE_HYDROCHLORIDE	2	-0.18342665	0.41544822
DRUG:HYDROCORTISONE_ACETATE\OXYTETRACYCLINE_HYDROCHLORIDE	4	-0.8392734	-0.12516683
DRUG:HYDROCORTISONE_ACETATE\PRAMOXINE	10	0.3363081	0.094564945
DRUG:HYDROCORTISONE_ACETATE\PRAMOXINE_HYDROCHLORIDE	4	-0.8897552	-0.16294028
DRUG:HYDROCORTISONE_ACETATE\PRAMOXINE_HYDROCHLORIDE\ZINC_SULFATE	4	-0.7823666	-0.1891557
DRUG:HYDROCORTISONE_BUTYRATE	9	-0.9618032	-0.31485194
DRUG:HYDROCORTISONE_CREAM	1	0.5607354	-0.049967974
DRUG:HYDROCORTISONE_CREAM_PBG	6	0.3369527	-0.3307467
DRUG:HYDROCORTISONE_CYPIONATE	0	-0.7063657	0.16272524
DRUG:HYDROCORTISONE_ENEMA	7	0.3421837	-0.09301719
DRUG:HYDROCORTISONE_HEMISUCCINATE	9	-0.8285043	-0.49650347
DRUG:HYDROCORTISONE_HEMISUCCINATE_ANHYDROUS	5	0.23396224	0.2156814
DRUG:HYDROCORTISONE_PANPHARMA	6	0.7386723	-0.5158662
DRUG:HYDROCORTISONE_PROBUTATE	4	-0.90155506	-0.2316639
DRUG:HYDROCORTISONE_SODIUM_PHOSPHATE	4	-0.8354667	-0.096051574
DRUG:HYDROCORTISONE_SODIUM_SUCCINATE	3	-0.9641507	-0.6518167
DRUG:HYDROCORTISONE_VALERATE	9	-0.95654374	-0.26539207
DRUG:HYDROCORTISONE_[HYDROCORTISONE_SODIUM_SUCCINATE]	5	0.19523534	0.26568374
DRUG:HYDROCORTISONE-ALOE	2	-0.055591866	0.45765474
DRUG:HYDROCORTISONE;PRAMOXINE	7	0.41238976	-0.12188253
DRUG:HYDROCORTISONE?ALOE	1	0.41782874	0.040200263
DRUG:HYDROCORTISONE\MICONAZOLE	4	-0.8172621	-0.24641404
DRUG:HYDROCORTISONE\MICONAZOLE_NITRATE	9	-0.9292538	-0.38321298
DRUG:HYDROCORTISONE\NEOMYCIN_SULFATE	4	-0.8600945	0.047312886
DRUG:HYDROCORTISONE\NEOMYCIN_SULFATE\POLYMYXIN_B_SULFATE	4	-0.8947701	-0.14100966
DRUG:HYDROCORTISONE\NEOMYCIN\NITROFURAZONE\RETINOL\THYMOL\TYROTHRICIN	0	-0.7242927	0.22014657
DRUG:HYDROCORTISONE\NEOMYCIN\POLYMYXIN_B	5	0.28189036	0.14268318
DRUG:HYDROCORTISONE\NEOMYCIN\POLYMYXIN_B_SULFATE	10	0.22383347	0.2283059
DRUG:HYDROCORTISONE\OXYTETRACYCLINE	14	0.23613745	-0.1377759
DRUG:HYDROCORTISONE\OXYTETRACYCLINE_HYDROCHLORIDE\POLYMYXIN_B_SULFATE	2	-0.04646775	0.44637296
DRUG:HYDROCORTISONE\PRAMOXINE	2	-0.048056513	0.38856915
DRUG:HYDROCORTISONE\PRAMOXINE\ZINC_SULFATE	0	-0.7752267	0.052523166
DRUG:HYDROCORTISONE\UREA	16	-0.36184084	0.36564568
DRUG:HYDROCUTAN	4	-0.51125866	-0.36764687
DRUG:HYDROFERRIN	5	0.29099518	0.12764141
DRUG:HYDROFLUMETHIAZIDE	5	0.1561079	0.21427688
DRUG:HYDROFLUORIC_ACID	6	0.58671564	-0.22946127
DRUG:HYDROGEL_PATCH_CONTAINING_LOXOPROFEN	18	0.4763652	0.13787201
DRUG:HYDROGEN_PEROXIDE	9	-0.90539014	-0.44111753
DRUG:HYDROKORTISON	2	-0.17657287	0.41989824
DRUG:HYDROKSYETYLOSKROBIA	2	-0.25678095	0.33446845
DRUG:HYDROLYZED_COLLAGEN	2	-0.27794513	0.4293737
DRUG:HYDROMED	5	0.33952647	0.28869686
DRUG:HYDROMET	2	-0.06619122	0.43605128
DRUG:HYDROMET_SYRUP	12	-0.03807428	0.100970715
DRUG:HYDROMET_[HYDROCHLOROTHIAZIDE;METHYLDOPA]	2	-0.23097375	0.48475292
DRUG:HYDROMOL	0	-0.72882885	0.22829303
DRUG:HYDROMOL_/00906601/	12	-0.22154057	0.28141478
DRUG:HYDROMOL_CREAM	12	0.030722722	0.074505925
DRUG:HYDROMOL_EMOLLIENT	0	-0.67198175	0.13934126
DRUG:HYDROMOL_[EMULSIFYING_WAX;PARAFFIN_SOFT]	14	0.2987175	-0.07667753
DRUG:HYDROMORPHON_HEXAL	0	-0.6211715	0.061921895
DRUG:HYDROMORPHON_RATIOPHARM	2	-0.016446497	0.33573171
